ra,dec,elon,elat,glon,glat,ls_id,ref_id,targetid,ra_ivar,dec_ivar,dchisq_psf,dchisq_rex,dchisq_dev,dchisq_exp,dchisq_ser,ebv,flux_g,flux_r,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_z,fracflux_g,fracflux_r,fracflux_z,fracmasked_g,fracmasked_r,fracmasked_z,fracin_g,fracin_r,fracin_z,psfdepth_g,psfdepth_r,psfdepth_z,galdepth_g,galdepth_r,galdepth_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,ref_epoch,shape_r,shape_e1,shape_e2,shape_r_ivar,shape_e1_ivar,shape_e2_ivar,sersic,sersic_ivar,gaia_phot_g_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_bp_rp_excess_factor,gaia_astrometric_sigma5d_max,parallax,parallax_ivar,pmra,pmra_ivar,pmdec,pmdec_ivar,random_id,brickid,htm9,ring256,nest4096,brick_objid,release,nobs_g,nobs_r,nobs_z,allmask_g,allmask_r,allmask_z,wisemask_w1,wisemask_w2,maskbits,gaia_astrometric_params_solved,gaia_duplicated_source,brickname,morphtype,ref_cat,dist_arcsec,known_status
193.6574136,73.48950798,130.8104623,65.00488181,122.6186031,43.63680272,9.90774E+15,1.69122E+18,2.30584E+18,4.16E+15,8.43E+15,5.12E+06,0,0,0,0,0.017339822,235.33952,240.89078,190.85884,45.59348,34.855618,15.845825,0.9499657,0.9660146,0.98084545,0.000925984,0.00116079,0.001008897,0.052191008,4.27E-08,0.26814708,0.9999997,1.0000004,0.99999714,906.1911,350.5142,49.3152,717.23773,240.34615,28.540504,27.37186,12.571079,37.900253,1241.7406,3.5000358,1.3460208,0.002365925,2.76E-05,0.9970657,0.99819696,0.9996152,0.9998547,175.27135,179.4057,142.14394,175.28531,179.44446,142.23161,2015.5,0,0,0,0,0,0,0,0,16.53962,1266.7594,16.619608,239.5289,16.349388,188.63835,1.1886964,0.10913406,16.105629,366.7155,-27.0086,79.70098,36.711586,178.58972,68.828636,648339,3481369,16213,49220966,2084,9011,5,5,3,0,0,0,0,0,16,31,f,1935p735,PSF,G2,7.25E-08,Unknown
217.6772122,-0.914946281,215.6236613,13.20553164,347.367456,53.16939923,9.90662E+15,3.65301E+18,2.30584E+18,6.75E+15,9.78E+15,2.37E+07,0,0,0,0,0.047994025,885.5395,786.9154,615.65295,16.424284,14.588654,6.396052,0.8675587,0.9087348,0.9478764,1.35E-06,5.97E-06,1.67E-05,0.08865069,0.027710231,0.43774906,0.99999994,1,1,737.78394,554.4666,42.291103,537.8018,373.58835,22.531498,93.69169,50.376934,-12.279588,-176.46333,1.8335192,0.5742155,0.001433522,1.89E-05,0.99189943,0.9950174,0.9989352,0.99959785,689.4447,612.66003,479.32214,689.44476,612.6601,479.32236,2015.5,0,0,0,0,0,0,0,0,15.195664,1558.8508,15.237372,312.57828,15.074555,388.12286,1.1818296,0.08568766,0.25016558,397.02277,-3.3985302,134.40892,-1.5955439,181.06705,44.634495,325478,2655998,399467,106316449,4229,9010,4,3,4,0,0,0,0,0,2064,31,f,2176m010,PSF,G2,9.95E-08,Unknown
330.8432771,27.3134444,344.5374084,36.38332672,82.95695699,-22.22655728,9.90663E+15,1.89288E+18,3.96284E+16,7.34E+15,3.32E+15,1.48E+07,0,0,0,0,0.07433086,575.6891,405.30707,237.32011,26.550407,18.595688,60.98441,0.8024911,0.8622426,0.92043716,8.54E-07,7.82E-07,7.79E-06,0.25823888,0.000286799,0.00070187,1,1,0.9999999,1505.6143,673.0541,212.25175,964.83105,403.98706,135.59952,22.685682,9.343014,-44.372425,552.21564,3.2517152,0.90059346,0.001496736,1.93E-05,0.98748213,0.9922937,0.99835145,0.9993772,446.73264,314.51678,184.15955,446.73264,314.51678,184.15955,2015.5,0,0,0,0,0,0,0,0,15.755537,1582.8336,15.612646,179.21658,15.93405,215.9167,1.1977296,0.14944774,0.7317886,214.85014,-11.730341,65.96086,-0.24013022,45.179157,84.50282,482918,3392439,212397,55089924,1194,9010,3,3,5,0,0,0,0,0,2048,31,f,3309p272,PSF,G2,1.48E-07,Unknown
245.8836938,31.72142312,235.3655808,52.30017665,51.98216841,44.03456224,9.90663E+15,1.32521E+18,3.96285E+16,8.55E+14,6.81E+14,938485.9,936069.7,936283.8,936253.6,0,0.020070568,40.165394,31.143343,19.317448,398.0748,264.6931,106.09373,0.94231755,0.9607688,0.97786254,0,0,0,0.002101212,0.002728229,0.003717184,0.8097913,0.99921685,0.9984771,2649.2554,670.3553,123.04418,1640.651,434.47418,71.041176,2.1374102,-1.4826267,12.896126,-143.40422,5.015779,1.2777139,0.001382575,1.60E-05,0.99660444,0.9979133,0.9995546,0.9998318,31.137486,24.143307,14.975497,31.137486,24.143307,14.975497,2015.5,0,0,0,0,0,0,0,0,18.630844,502.9796,18.525806,68.593376,18.688477,34.304077,1.2116407,0.31837723,3.704775,38.487038,12.81403,11.222928,2.267937,8.851849,79.51707,505200,3649196,186555,38568593,4642,9010,4,4,5,0,0,0,0,0,0,31,f,2458p317,PSF,G2,1.36E-08,Unknown
3.371480391,28.0388775,14.90997556,24.24466124,112.8139775,-34.0861382,9.90663E+15,2.85984E+18,2.7816E+15,7.24E+13,8.84E+13,122216.75,122219.77,122231.19,122230.32,0,0.038017467,11.877823,10.16736,7.302945,660.5839,251.78966,56.661858,0.89356214,0.9269939,0.95848286,0.001757064,0.013772217,0.0899552,0.002409922,0.004980923,0.005020162,0.9994706,0.9987887,0.9989587,1558.591,389.20016,59.428596,1099.2534,254.1778,42.68613,1.278975,-0.8615623,24.68273,-186.796,2.7946026,0.69873554,0.000902717,1.09E-05,0.9935779,0.9960511,0.9991565,0.9996814,9.144399,7.827563,5.6223307,9.144421,7.8275805,5.622371,2015.5,0,0,0,0,0,0,0,0,19.924465,207.06529,19.874453,27.583206,19.934092,14.227401,1.1899906,0.8417105,2.9452014,3.2878418,-15.220696,1.3989587,-9.946572,2.427484,4.1015143,485589,4103560,208393,83232217,4147,9010,3,3,3,0,0,0,0,0,0,31,f,0032p280,PSF,G2,8.19E-08,Unknown
129.0077068,-0.739714827,131.6455634,-18.71834955,226.2466401,22.72408137,9.90662E+15,3.07364E+18,3.96278E+16,2.52E+15,3.69E+15,7.05E+06,0,0,0,0,0.043451622,504.3109,340.25424,191.65892,16.610172,16.58445,28.406889,0.8793031,0.9170033,0.95269096,1.60E-05,1.88E-05,3.80E-05,0.06893287,5.49E-05,0.11444454,0.7520437,0.7507257,0.9384944,1122.8914,616.0081,122.22968,704.3538,342.30765,59.80461,16.339178,8.477482,2.1687915,246.27495,2.8595817,0.7116778,0.000779276,9.71E-06,0.99266326,0.9954879,0.99903595,0.9996359,392.6938,264.9471,149.2398,392.6938,264.9471,149.23982,2015.5,0,0,0,0,0,0,0,0,15.940834,1028.6373,15.764326,131.77972,16.1499,442.46457,1.2139992,0.1531897,1.0743507,133.71396,-2.9809866,44.049217,1.6778128,90.64749,22.670189,326564,2395655,398191,89454743,214,9010,3,3,4,0,0,0,0,0,2048,31,f,1291m007,PSF,G2,1.99E-07,Unknown
264.3668103,31.14612196,261.6975928,54.42318675,55.45239135,28.51851215,9.90663E+15,4.60056E+18,3.96285E+16,2.32E+15,1.16E+15,3.45E+06,0,0,0,0,0.049959198,94.49589,65.9175,37.3824,251.0284,251.33844,79.96992,0.86252654,0.9051808,0.945801,2.81E-06,1.48E-05,2.78E-05,0.000425684,0.000819906,0.001261091,1,0.9999998,0.9999997,2697.2427,999.38495,95.04601,1778.0387,635.62427,61.68825,2.5060294,0.097732045,-33.425186,147.74525,4.9232035,1.3853979,0.001449106,1.78E-05,0.99156916,0.9948139,0.99889165,0.99958134,70.29719,49.03722,27.80944,70.29719,49.03722,27.80944,2015.5,0,0,0,0,0,0,0,0,17.739967,770.91406,17.60858,114.78297,17.896593,77.07412,1.196276,0.17398463,3.1616642,72.47457,28.669533,36.72167,-30.827175,26.92037,99.059044,502804,3438287,189680,133893938,1378,9010,5,5,5,0,0,0,0,0,0,31,f,2644p312,PSF,G2,1.33E-07,Unknown
243.1395199,27.03462719,233.7193804,47.14758357,44.8795811,45.54883424,9.90663E+15,1.31574E+18,3.96284E+16,1.75E+15,9.81E+14,492553.1,492552.62,492554.3,492554.34,0,0.04493389,36.17736,54.847816,63.68554,148.0963,58.673347,30.138037,0.87545335,0.9142969,0.95111716,7.55E-07,9.82E-06,2.06E-05,0.001459659,0.13675572,0.004028816,0.9998928,0.999788,0.99963796,595.51135,187.21556,40.930996,427.28976,137.26035,27.34054,15.933029,9.899486,-47.319935,-726.6551,3.9183261,1.0730668,0.001750112,1.67E-05,0.99241394,0.9953343,0.9990031,0.9996235,28.135105,42.655106,49.528194,28.135105,42.655106,49.528194,2015.5,0,0,0,0,0,0,0,0,18.245033,771.0352,18.573034,60.396423,17.72482,111.89131,1.2298826,0.24303901,-0.054782644,46.06254,-2.4391062,22.032179,-7.395136,15.732824,85.609955,481322,3645619,215219,38293209,2605,9010,2,2,2,0,0,0,0,0,0,31,f,2431p270,PSF,G2,1.61E-07,Unknown
262.4402332,25.54421589,259.6365606,48.71190909,48.79237405,28.47516293,9.90663E+15,4.57074E+18,3.96284E+16,3.93E+15,3.12E+15,4.68E+06,0,0,0,0,0.07345633,87.81868,149.65254,187.08018,198.94485,76.9848,48.96502,0.8045713,0.86374754,0.9213354,0.026253792,0.019684512,0.065968804,0.004729405,0.01604849,0.027199673,0.8314775,0.8366722,0.80438983,2445.64,891.14594,113.94944,1600.0724,531.9717,73.18836,60.323315,34.659763,48.68546,171.25766,1.333377,0.5851502,0.001232356,1.49E-05,0.9876285,0.9923841,0.9983708,0.9993845,68.10342,116.055595,145.08075,68.10342,116.055595,145.08075,2015.5,0,0,0,0,0,0,0,0,17.172417,1144.6117,17.563293,88.32011,16.57507,230.65187,1.2500323,0.14816418,0.35727116,160.34587,7.242299,56.87256,-6.862488,50.29613,9.693648,473631,3435316,223466,133026096,1348,9010,5,5,4,0,0,0,0,0,2048,31,f,2625p255,PSF,G2,2.08E-07,Unknown
210.9615376,32.31661674,194.413322,41.56179968,55.56922584,73.47093429,9.90663E+15,1.45463E+18,3.96285E+16,2.16E+15,2.13E+15,2.70E+06,0,0,0,0,0.015615241,128.2441,83.89878,44.775204,134.51576,47.463745,74.523026,0.9548278,0.96934235,0.98273396,3.98E-06,0.000116091,0.000313184,0.07372627,0.000845164,0.001601206,0.999863,0.66935205,0.8330967,1715.0238,310.53418,96.54627,1194.3505,183.19084,58.467537,3.5377877,1.0722739,-28.598719,-32.161205,4.6397166,1.0961276,0.002263944,2.75E-05,0.9973572,0.99837613,0.99965346,0.9998691,99.11202,64.84025,34.60402,99.11202,64.84025,34.60402,2015.5,0,0,0,0,0,0,0,0,17.423801,540.9471,17.166676,85.3208,17.683952,84.044624,1.2643377,0.1810388,2.7590532,82.45854,-16.201145,28.065994,0.74275565,45.8441,17.223827,507528,3664184,183384,42335431,4808,9010,4,2,5,0,0,0,0,0,0,31,f,2108p322,PSF,G2,1.15E-07,Unknown
164.8013969,31.44312034,153.3762693,22.93184172,196.1580243,65.2202891,9.90663E+15,7.33897E+17,3.96285E+16,9.06E+13,1.74E+14,217227.98,217228,217235.61,217235.22,0,0.02522617,12.036549,16.506655,17.696194,855.13293,232.74869,95.5986,0.92804545,0.9509422,0.9722556,8.14E-05,0.000155154,0.000518111,0.002677499,0.003059541,0.004827154,0.99817556,0.9977651,0.9963392,2109.7468,438.4802,112.82108,1330.6051,275.22083,68.19707,3.0523758,1.8933687,50.255283,-1330.7843,3.5877094,0.7550652,0.000914223,1.16E-05,0.99573404,0.997378,0.9994402,0.9997886,9.371515,12.851888,13.778049,9.371515,12.851888,13.778049,2015.5,0,0,0,0,0,0,0,0,19.542316,214.51593,19.83246,13.0808325,19.049715,23.309534,1.2318418,0.6643679,0.10331186,7.020031,-3.2270455,1.7851803,-1.5497128,3.1281755,13.536989,503695,3693177,188372,21359228,379,9010,4,3,5,0,0,0,0,0,0,31,f,1649p315,PSF,G2,1.15E-07,Unknown
27.39071651,28.93628827,35.86957504,16.48460817,137.9774586,-32.23161163,9.90663E+15,2.99322E+17,3.96285E+16,9.56E+14,9.80E+14,3.89E+06,0,0,0,0,0.0578615,141.46173,99.094475,55.622375,144.17204,79.2434,77.91705,0.8425841,0.89102924,0.9375013,0.000126464,0.000403828,0.017738575,0.000330341,0.000372269,0.000972416,0.99986064,0.799912,0.82564753,3301.3594,711.934,105.859634,2029.307,412.39627,69.731316,5.1025295,2.8677425,141.32614,-71.77542,2.9833858,0.73326945,0.001453277,1.88E-05,0.9902421,0.993996,0.9987165,0.9995152,109.986115,77.045685,43.246246,109.986115,77.045685,43.246246,2015.5,0,0,0,0,0,0,0,0,17.269762,441.6818,17.11428,113.67401,17.485987,82.096794,1.1951456,0.2717976,3.4308167,42.97746,9.442347,17.66585,-3.6058612,14.316703,79.0319,490750,4133284,203342,8711418,169,9010,4,4,4,0,0,0,0,0,0,31,t,0275p290,PSF,G2,1.08E-07,Unknown
195.1376121,40.81965091,173.8507365,42.71478538,115.6970962,76.18033227,9.90774E+15,1.52736E+18,2.30584E+18,1.06E+15,1.25E+15,366352,366314.78,366317.97,366323.56,0,0.014234782,33.64543,44.820255,48.776142,105.76869,67.81267,46.657196,0.9587376,0.97201437,0.9842483,0.002210432,0.00278196,0.001769171,0.000839301,0.000800036,0.24237429,0.9999256,0.9998906,0.9997017,549.9723,229.58694,84.601875,417.50256,159.22185,42.945507,12.28944,3.429546,4.998732,1429.5565,3.497243,0.9356954,0.001544887,1.95E-05,0.99759054,0.9985196,0.9996841,0.9998807,25.973368,34.600033,37.65387,25.974434,34.60426,37.66379,2015.5,0,0,0,0,0,0,0,0,18.421412,719.5295,18.67881,86.55907,17.979864,113.55687,1.2182226,0.2193291,0.13398342,33.569294,-5.379226,32.592995,-19.07756,17.765478,89.16664,546889,3605930,136235,44451947,36,9011,3,3,3,0,0,0,0,0,0,31,f,1953p407,PSF,G2,7.46E-08,Unknown
277.0969683,66.87394426,9.623592608,87.17892571,96.91193813,27.02882783,9.90774E+15,2.25736E+18,3.96335E+16,3.28E+15,2.59E+15,3.16E+06,0,0,0,0,0.056747064,224.66525,206.53569,145.29042,21.266817,24.986866,49.052063,0.8453683,0.8930115,0.93866736,2.95E-05,0.000345863,0.001006972,2.67E-06,0.04024438,0.001453908,1.0000002,1.0000008,0.9999994,669.8848,284.91165,103.04898,472.9314,211.41751,63.31533,17.574034,7.7363157,-10.514167,118.962875,7.656632,4.3920956,0.025519276,0.000295798,0.99042916,0.99411136,0.9987412,0.9995245,164.99326,151.67899,106.7007,164.99326,151.67899,106.7007,2015.5,0,0,0,0,0,0,0,0,16.650562,1570.9938,16.67657,384.0762,16.573212,503.8391,1.1732925,0.16929705,12.155652,253.92754,47.557533,37.43267,-12.577712,32.755577,33.925774,635166,3235969,31384,65697799,1267,9011,2,3,5,0,0,0,0,0,0,31,f,2772p667,PSF,G2,6.43E-08,Unknown
150.202762,60.65757027,126.7165232,44.66111486,151.4346727,45.90753429,9.90774E+15,1.05025E+18,3.96334E+16,5.63E+15,2.75E+15,2.24E+06,0,0,0,0,0.013046826,101.808525,137.29457,143.93463,75.9322,53.98432,21.051903,0.96211505,0.97431964,0.9855533,0.000151195,0.000381015,5.04E-05,9.09E-06,1.51E-05,0.3027741,0.99999905,0.99999857,0.99999934,786.30444,319.92365,72.780365,604.6067,238.99847,35.26975,32.98734,19.372942,-25.456743,250.92464,3.414009,1.093151,0.002960029,3.61E-05,0.9977914,0.99864304,0.99971044,0.9998906,78.833405,106.311325,111.45292,78.833405,106.311325,111.45292,2015.5,0,0,0,0,0,0,0,0,17.209312,1459.6788,17.475685,189.75558,16.787508,260.8514,1.2019329,0.15283473,0.19408749,102.632126,11.454493,119.231865,-7.926291,41.247276,46.402252,619581,3779503,50509,30566324,1450,9011,4,4,3,0,0,0,0,0,16,31,f,1502p607,PSF,G2,1.22E-08,Unknown
244.2718618,28.375632,234.6366232,48.70501512,47.03092394,44.83820028,9.90663E+15,1.31762E+18,3.96285E+16,1.25E+14,6.54E+13,129374.74,129458.31,129496.125,129485.47,0,0.039317638,9.651049,11.183467,9.924023,840.0362,344.9922,84.59131,0.8901296,0.9245937,0.9570939,0.011889918,0.019504102,0.046375856,0.001872337,0.001684321,0.00381164,1,1,1,1800.4863,558.02075,92.359886,1181.5283,368.7601,53.543377,0.21991736,1.9838014,136.74948,1024.2657,4.0343046,1.0915238,0.001418622,1.58E-05,0.99335897,0.9959163,0.9991276,0.9996705,7.1038475,8.231814,7.304775,7.1125994,8.256677,7.373365,2015.5,0,0,0,0,0,0,0,0,19.934174,202.56467,19.960188,24.792868,19.558079,25.108902,1.3181823,0.8948056,5.5112743,3.9501436,-31.408716,1.764298,39.248478,1.191668,35.73576,488982,3646458,206007,38347817,2220,9010,4,4,4,0,0,0,0,0,0,31,t,2443p285,PSF,G2,1.40E-07,Unknown
209.6614431,44.22614198,184.4000117,51.35199146,89.00568768,68.21417253,9.90774E+15,1.49965E+18,3.96332E+16,1.49E+14,1.20E+14,32680.264,32694.318,32707.555,32705.69,0,0.009846667,15.045963,9.796648,5.190024,124.95616,70.98319,105.52349,0.9712726,0.98055685,0.9890774,0.000813327,0.002994806,0.015862525,0.09639651,0.002290005,0.018237814,0.99996597,1.0000021,0.9999132,393.74002,105.35314,121.96767,294.6697,81.55249,61.274437,3.1467977,-0.77430165,-61.08187,406.19052,2.917481,0.82796323,0.001856556,2.30E-05,0.9983327,0.9989757,0.9997814,0.99991745,11.608174,7.5582533,4.004177,11.608174,7.5582533,4.004177,2015.5,0,0,0,0,0,0,0,0,19.82568,236.61267,19.640556,31.177156,19.936922,13.5371,1.2540029,0.5885945,1.58898,4.182188,-19.58715,3.4637735,-0.6747086,2.649638,3.7985094,561836,3615329,119152,43645597,698,9011,2,2,3,0,0,0,0,0,2048,31,f,2097p442,PSF,G2,2.28E-08,Unknown
265.4388324,53.06927721,258.3405894,76.32392171,80.60300973,31.6407703,9.90774E+15,1.41662E+18,3.96333E+16,6.18E+15,5.97E+15,3.75E+06,0,0,0,0,0.038440913,156.71315,233.8855,264.5436,36.41268,23.12906,22.70908,0.89244276,0.9262115,0.9580302,1.56E-05,1.63E-05,0.000295708,7.70E-06,7.99E-06,0.15188892,1.0000008,0.9999986,0.99999917,729.5888,373.42996,130.884,522.3195,251.1368,67.56907,79.36758,49.49447,10.160392,155.16699,3.1214495,1.481817,0.004924394,5.67E-05,0.9935066,0.9960072,0.9991471,0.99967784,121.628265,181.5233,205.31769,121.628265,181.5233,205.31769,2015.5,0,0,0,0,0,0,0,0,16.649366,1483.431,16.984364,147.03468,16.150564,262.04706,1.212968,0.1080841,0.17866138,491.18573,-2.731806,107.635704,-3.4760702,95.49509,82.05683,595357,3507980,79390,41229182,2121,9011,3,3,4,0,0,0,0,0,0,31,f,2654p530,PSF,G2,6.93E-08,Unknown
352.7482705,7.586891298,356.375894,9.840512642,90.76547082,-50.19282573,9.90662E+15,2.75778E+18,3.9628E+16,2.35E+14,3.34E+14,695897.4,696151.06,696206.44,696200.3,0,0.07698071,41.116028,32.933247,21.34185,251.7088,204.3288,107.12402,0.79622096,0.85769856,0.91772074,2.03E-05,0.000149794,0.000444847,0.115512125,0.002673478,0.002579045,0.9998306,0.9996575,0.80614007,2027.3549,596.5656,129.75337,1279.3881,406.06613,78.92257,0.9879995,0.7433354,-80.40331,-687.80536,3.3520072,0.69115424,0.000622197,8.17E-06,0.9870388,0.99202013,0.99829274,0.999355,31.231203,25.015667,16.210993,31.231203,25.015667,16.210993,2015.5,0,0,0,0,0,0,0,0,18.600115,379.7803,18.569948,52.91522,18.56493,26.164963,1.1938772,0.4680415,3.7069416,13.373677,-22.110811,4.328971,-21.277916,8.067725,78.49736,374881,3162054,342507,80261871,1114,9010,3,4,3,0,0,0,0,0,0,31,f,3528p075,PSF,G2,2.02E-07,Unknown
32.28898758,30.54236459,40.60975899,16.45338384,142.1335222,-29.41516853,9.90663E+15,3.00506E+17,3.96285E+16,1.72E+14,1.95E+14,804868.2,805120.1,805400.25,805351.6,0,0.05943868,33.96794,27.441164,17.889164,559.4896,180.74176,72.5957,0.8386594,0.8882314,0.9358536,3.26E-06,7.39E-06,8.26E-05,0.001073602,0.20395231,0.006593323,0.79968095,0.99948704,0.605976,2596.3555,559.92206,86.54396,1781.9888,321.90878,55.232357,6.785903,7.5924015,-5.1406326,-314.3883,3.1913393,0.6763233,0.001165476,1.75E-05,0.9899775,0.9938329,0.9986815,0.99950194,25.637566,20.711432,13.501985,25.637566,20.711432,13.501985,2015.5,0,0,0,0,0,0,0,0,18.78296,319.73724,18.789629,44.483578,18.872683,41.689007,1.1209111,0.5820708,4.0909233,9.4280405,-20.539963,2.441088,-28.621243,3.763516,95.43556,498289,4189671,193116,8745886,3061,9010,4,4,3,0,0,0,0,0,0,31,f,0322p305,PSF,G2,3.81E-08,Unknown
221.9313934,31.13183459,206.6186097,44.57764333,48.89743952,64.36645286,9.90663E+15,1.28309E+18,3.96285E+16,2.67E+15,1.72E+15,1.86E+06,0,0,0,0,0.013252217,106.7666,81.68503,48.643085,114.46719,70.33019,35.778137,0.96153027,0.97392064,0.98532754,1.34E-07,1.69E-06,8.55E-07,0.000606244,0.001398726,0.013595261,0.99978733,0.99958545,0.691488,1530.3053,275.74258,57.456593,958.30756,191.95657,29.210114,3.828306,0.59498227,37.531105,-497.63785,4.4922214,1.0817939,0.002554118,3.14E-05,0.99775666,0.9986217,0.9997059,0.99988896,82.65135,63.234924,37.656128,82.65135,63.234924,37.656128,2015.5,0,0,0,0,0,0,0,0,17.558893,1108.2216,17.462423,168.42137,17.681269,125.05441,1.1819059,0.22737293,6.028567,73.77953,15.67866,33.7822,2.614026,23.74524,53.451454,502658,3667692,190583,37342954,3293,9010,3,3,2,0,0,0,0,0,0,31,f,2218p312,PSF,G2,1.58E-07,Unknown
259.1284416,44.69010191,249.6135268,67.36155647,70.21300956,35.12143172,9.90774E+15,1.36134E+18,3.96332E+16,1.18E+16,8.13E+15,3.80E+06,0,0,0,0,0.027599694,362.10364,369.16873,244.1634,12.357241,7.659994,19.120474,0.9215477,0.94645214,0.9696851,1.99E-07,8.88E-08,5.73E-07,5.81E-06,0.026162855,0.001190322,0.9999995,0.99999964,0.99998933,666.86896,260.52695,108.6376,450.60654,156.10359,62.506058,48.547318,27.81214,-2.0480547,64.16738,3.7439506,1.4697549,0.002182412,2.65E-05,0.9953336,0.99713165,0.99938756,0.9997687,280.26468,285.733,188.9801,280.26468,285.733,188.9801,2015.5,0,0,0,0,0,0,0,0,16.057121,158.01617,16.039358,46.989346,15.940158,48.478306,1.2197399,0.091759935,0.48667127,614.0742,-3.9659746,201.25853,-9.84811,127.30722,1.2497871,564036,3641320,117340,39620313,2603,9011,3,3,3,0,0,0,0,0,0,31,f,2591p447,PSF,G2,1.07E-07,Unknown
260.401031,13.77649582,258.3267338,36.82762452,35.65920114,26.02684842,9.90663E+15,4.54306E+18,3.96281E+16,4.82E+15,3.77E+15,1.11E+07,0,0,0,0,0.13714108,233.61823,216.03677,187.72018,100.16233,66.96865,71.47045,0.6663332,0.7607392,0.8581612,1.77E-05,7.07E-05,0.000121232,0.00786372,8.02E-05,0.000195718,0.99986064,0.98554415,0.9999983,2677.0413,744.6655,176.90916,1829.3538,492.61902,104.22312,28.743153,15.187889,49.184383,676.39923,2.72089,0.83263105,0.001289546,1.34E-05,0.97702664,0.98582816,0.9969605,0.99885124,181.65651,167.98557,145.96718,181.65651,167.98557,145.96718,2015.5,0,0,0,0,0,0,0,0,16.593332,1359.6622,16.663048,244.04703,16.430956,282.74564,1.1823128,0.11812083,-0.016033249,188.5852,-2.7744389,90.8538,-4.124789,82.87826,14.62036,409910,3467339,299236,132220436,6194,9010,4,4,6,0,0,0,0,0,0,31,f,2603p137,PSF,G2,2.10E-07,Unknown
326.0627024,3.600768024,329.5777583,16.21581951,59.72925077,-35.41080842,9.90662E+15,2.69517E+18,3.96279E+16,1.27E+14,8.03E+13,667279.1,667391.56,667401.25,667400.8,0,0.07684861,30.758757,32.926712,29.126894,391.20404,207.29758,85.392235,0.7965324,0.8579246,0.917856,5.80E-05,0.000242148,0.001031744,0.068196245,0.002070608,0.002365803,0.99999994,0.99999994,0.9999998,2360.3677,750.93994,115.88456,1477.768,448.36688,71.97932,6.1592383,3.5665653,-18.605904,-1188.6882,3.1195924,0.72450304,0.000960095,1.34E-05,0.9870609,0.9920337,0.99829566,0.9993561,23.741615,25.414986,22.482038,23.741617,25.414988,22.482044,2015.5,0,0,0,0,0,0,0,0,18.696053,319.01654,18.799759,34.495625,18.427063,34.040047,1.2121657,0.7498734,4.47682,8.428568,19.127525,3.636682,-1.2657597,2.292196,20.051117,351828,3193673,369055,78439874,2899,9010,3,3,3,0,0,0,0,0,0,31,f,3260p035,PSF,G2,7.37E-08,Unknown
263.404566,24.77221752,261.0323679,48.00640768,48.28206469,27.40064402,9.90663E+15,4.5697E+18,2.30584E+18,1.61E+15,1.07E+15,980407.75,980479.25,980540.3,980534.94,0,0.09947508,44.38609,45.318024,40.633755,302.05457,148.79675,48.300896,0.74492896,0.82007694,0.8949819,6.60E-05,0.000335987,0.000489803,0.001519064,0.00261364,0.00373146,0.9996865,0.99945253,0.99916977,2696.4595,467.63226,61.576378,1690.9905,305.9103,38.15434,5.430069,1.825799,73.57231,-646.0318,4.334095,1.0925132,0.001140755,1.37E-05,0.9832832,0.9897004,0.9977944,0.9991666,34.553738,35.279236,31.632618,34.553738,35.279236,31.632622,2015.5,0,0,0,0,0,0,0,0,18.333588,665.2232,18.445818,65.62399,18.095509,58.44375,1.1916356,0.24484916,0.067465656,47.28267,-3.170546,26.721405,-0.17253964,13.768805,32.779236,469718,3435984,228589,132995919,3515,9010,3,3,3,0,0,0,0,0,0,31,f,2634p247,PSF,G2,1.45E-07,Unknown
102.6132031,60.11051474,97.83269821,37.01371302,155.7542632,23.16786093,9.90774E+15,1.00334E+18,3.96334E+16,4.74E+14,2.57E+14,265060.25,265061.16,265061.34,265061.3,0,0.07218799,35.748924,29.455095,21.522528,129.14581,68.38388,101.25955,0.80759776,0.86593485,0.9226397,0.002809728,0.003043579,0.002088429,0.000158355,0.000105236,0.013605892,1.0000015,1.0000012,0.9999745,559.91785,158.4006,155.12408,421.23303,111.67579,75.99021,4.1252728,3.8559837,-23.527945,874.1056,3.8341272,1.0026637,0.001299101,1.72E-05,0.98784083,0.992515,0.99839896,0.99939513,27.836197,22.935453,16.758696,27.836199,22.935457,16.758703,2015.5,0,0,0,0,0,0,0,0,18.73924,406.577,18.75725,65.431305,18.70176,50.29556,1.1620914,0.4506152,0.55657715,7.025518,1.3468332,6.6374164,-2.6773067,13.573934,34.201412,617338,3767810,52348,29201015,1542,9011,2,2,3,0,0,0,0,0,0,31,f,1026p600,PSF,G2,1.46E-07,Unknown
